2024-01-01 15:01:25 INFO  ManageBrowser :31 - launching chrome browser
2024-01-01 15:01:846 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:820 INFO  HomePage :93 - CLicking on Contact us header tab : [[[ChromeDriver: chrome on windows (4192a3b29d3d5dfa548d4b7f1351776a)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4192a3b29d3d5dfa548d4b7f1351776a)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4192a3b29d3d5dfa548d4b7f1351776a)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4192a3b29d3d5dfa548d4b7f1351776a)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4192a3b29d3d5dfa548d4b7f1351776a)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4192a3b29d3d5dfa548d4b7f1351776a)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4192a3b29d3d5dfa548d4b7f1351776a)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (4192a3b29d3d5dfa548d4b7f1351776a)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 15:01:841 INFO  ContactUsPage :55 - Getting text from welcome page : [[ChromeDriver: chrome on windows (4192a3b29d3d5dfa548d4b7f1351776a)] -> xpath: //h2[normalize-space()='Get In Touch']]
2024-01-01 15:01:918 INFO  ContactUsPage :61 - Sending James to name field : [[ChromeDriver: chrome on windows (4192a3b29d3d5dfa548d4b7f1351776a)] -> xpath: //input[@placeholder='Name']]
2024-01-01 15:01:975 INFO  ContactUsPage :66 - Sending James399@gmail.com to email field : [[ChromeDriver: chrome on windows (4192a3b29d3d5dfa548d4b7f1351776a)] -> xpath: //input[@placeholder='Email']]
2024-01-01 15:01:40 INFO  ContactUsPage :71 - Sending About product to subject field : [[ChromeDriver: chrome on windows (4192a3b29d3d5dfa548d4b7f1351776a)] -> xpath: //input[@placeholder='Subject']]
2024-01-01 15:01:146 INFO  ContactUsPage :75 - Sending This product is nice to message field : [[ChromeDriver: chrome on windows (4192a3b29d3d5dfa548d4b7f1351776a)] -> xpath: //textarea[@id='message']]
2024-01-01 15:01:574 INFO  ManageBrowser :31 - launching chrome browser
2024-01-01 15:01:841 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:383 INFO  HomePage :93 - CLicking on Test Cases header tab : [[[ChromeDriver: chrome on windows (bc4979d52d9f1ede73391a66955babe1)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (bc4979d52d9f1ede73391a66955babe1)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (bc4979d52d9f1ede73391a66955babe1)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (bc4979d52d9f1ede73391a66955babe1)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (bc4979d52d9f1ede73391a66955babe1)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (bc4979d52d9f1ede73391a66955babe1)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (bc4979d52d9f1ede73391a66955babe1)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (bc4979d52d9f1ede73391a66955babe1)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 15:01:798 INFO  HomePage :14 - Getting Home Page URL : 
2024-01-01 15:01:353 INFO  ManageBrowser :31 - launching chrome browser
2024-01-01 15:01:614 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:904 INFO  HomePage :93 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (feee3747efc8825949ca75629247ba4c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (feee3747efc8825949ca75629247ba4c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (feee3747efc8825949ca75629247ba4c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (feee3747efc8825949ca75629247ba4c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (feee3747efc8825949ca75629247ba4c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (feee3747efc8825949ca75629247ba4c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (feee3747efc8825949ca75629247ba4c)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (feee3747efc8825949ca75629247ba4c)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 15:01:942 INFO  LoginPage :57 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (feee3747efc8825949ca75629247ba4c)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-01 15:01:21 INFO  LoginPage :78 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (feee3747efc8825949ca75629247ba4c)] -> xpath: //input[@data-qa='login-email']]
2024-01-01 15:01:76 INFO  LoginPage :80 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (feee3747efc8825949ca75629247ba4c)] -> xpath: //input[@placeholder='Password']]
2024-01-01 15:01:833 INFO  LoginPage :93 - Clicking on Login button : [[ChromeDriver: chrome on windows (feee3747efc8825949ca75629247ba4c)] -> xpath: //button[normalize-space()='Login']]
2024-01-01 15:01:969 INFO  ManageBrowser :31 - launching chrome browser
2024-01-01 15:01:342 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:988 INFO  HomePage :93 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (35858c49bcefdc6c1d9fab2250a8dc67)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (35858c49bcefdc6c1d9fab2250a8dc67)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (35858c49bcefdc6c1d9fab2250a8dc67)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (35858c49bcefdc6c1d9fab2250a8dc67)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (35858c49bcefdc6c1d9fab2250a8dc67)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (35858c49bcefdc6c1d9fab2250a8dc67)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (35858c49bcefdc6c1d9fab2250a8dc67)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (35858c49bcefdc6c1d9fab2250a8dc67)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 15:01:07 INFO  LoginPage :57 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (35858c49bcefdc6c1d9fab2250a8dc67)] -> xpath: //h2[normalize-space()='Login to your account']]
